date,iso_code,nuts2,name,supplier,one_dose
2021-05-18,ES-CT,ES51,Cataluña,Unknown,2473222
2021-05-18,ES-VC,ES52,Comunidad Valenciana,Unknown,1555816
2021-05-18,ES-EX,ES43,Extremadura,Unknown,379465
2021-05-18,ES-GA,ES11,Galicia,Unknown,1076105
2021-05-18,ES-RI,ES23,La Rioja,Unknown,110902
2021-05-18,ES-MD,ES30,Madrid,Unknown,2094066
2021-05-18,ES-MC,ES62,Murcia,Unknown,406768
2021-05-18,ES-NC,ES22,Navarra,Unknown,230591
2021-05-18,ES-PV,ES21,País Vasco,Unknown,818706
2021-05-18,ES-CE,ES63,Ceuta,Unknown,22035
2021-05-18,ES-ML,ES64,Melilla,Unknown,19779
2021-05-19,ES-AN,ES61,Andalucía,Unknown,2676444
2021-05-19,ES-AR,ES24,Aragón,Unknown,476322
2021-05-19,ES-AS,ES12,Asturias,Unknown,439525
2021-05-19,ES-IB,ES53,Islas Baleares,Unknown,324518
2021-05-19,ES-CN,ES70,Canarias,Unknown,591026
2021-05-19,ES-CB,ES13,Cantabria,Unknown,210697
2021-05-19,ES-CL,ES41,Castilla y León,Unknown,936096
2021-05-19,ES-CM,ES42,Castilla-La Mancha,Unknown,693438
2021-05-19,ES-CT,ES51,Cataluña,Unknown,2528296
2021-05-19,ES-VC,ES52,Comunidad Valenciana,Unknown,1555899
2021-05-19,ES-EX,ES43,Extremadura,Unknown,387907
2021-05-19,ES-GA,ES11,Galicia,Unknown,1109890
2021-05-19,ES-RI,ES23,La Rioja,Unknown,112172
2021-05-19,ES-MD,ES30,Madrid,Unknown,2112932
2021-05-19,ES-MC,ES62,Murcia,Unknown,415515
2021-05-19,ES-NC,ES22,Navarra,Unknown,232551
2021-05-19,ES-PV,ES21,País Vasco,Unknown,825973
2021-05-19,ES-CE,ES63,Ceuta,Unknown,22821
2021-05-19,ES-ML,ES64,Melilla,Unknown,20968
2021-05-20,ES-AN,ES61,Andalucía,Unknown,2742890
2021-05-20,ES-AR,ES24,Aragón,Unknown,485547
2021-05-20,ES-AS,ES12,Asturias,Unknown,443444
2021-05-20,ES-IB,ES53,Islas Baleares,Unknown,330407
2021-05-20,ES-CN,ES70,Canarias,Unknown,598828
2021-05-20,ES-CB,ES13,Cantabria,Unknown,212435
2021-05-20,ES-CL,ES41,Castilla y León,Unknown,947300
2021-05-20,ES-CM,ES42,Castilla-La Mancha,Unknown,709172
2021-05-20,ES-CT,ES51,Cataluña,Unknown,2586988
2021-05-20,ES-VC,ES52,Comunidad Valenciana,Unknown,1626128
2021-05-20,ES-EX,ES43,Extremadura,Unknown,396170
2021-05-20,ES-GA,ES11,Galicia,Unknown,1111174
2021-05-20,ES-RI,ES23,La Rioja,Unknown,112369
2021-05-20,ES-MD,ES30,Madrid,Unknown,2139916
2021-05-20,ES-MC,ES62,Murcia,Unknown,421907
2021-05-20,ES-NC,ES22,Navarra,Unknown,234688
2021-05-20,ES-PV,ES21,País Vasco,Unknown,835538
2021-05-20,ES-CE,ES63,Ceuta,Unknown,24310
2021-05-20,ES-ML,ES64,Melilla,Unknown,22354
2021-05-21,ES-AN,ES61,Andalucía,Unknown,2804632
2021-05-21,ES-AR,ES24,Aragón,Unknown,494372
2021-05-21,ES-AS,ES12,Asturias,Unknown,447261
2021-05-21,ES-IB,ES53,Islas Baleares,Unknown,336944
2021-05-21,ES-CN,ES70,Canarias,Unknown,616270
2021-05-21,ES-CB,ES13,Cantabria,Unknown,216835
2021-05-21,ES-CL,ES41,Castilla y León,Unknown,959720
2021-05-21,ES-CM,ES42,Castilla-La Mancha,Unknown,724018
2021-05-21,ES-CT,ES51,Cataluña,Unknown,2642992
2021-05-21,ES-VC,ES52,Comunidad Valenciana,Unknown,1668460
2021-05-21,ES-EX,ES43,Extremadura,Unknown,404699
2021-05-21,ES-GA,ES11,Galicia,Unknown,1115803
2021-05-21,ES-RI,ES23,La Rioja,Unknown,115235
2021-05-21,ES-MD,ES30,Madrid,Unknown,2168152
2021-05-21,ES-MC,ES62,Murcia,Unknown,429379
2021-05-21,ES-NC,ES22,Navarra,Unknown,237738
2021-05-21,ES-PV,ES21,País Vasco,Unknown,849078
2021-05-21,ES-CE,ES63,Ceuta,Unknown,25381
2021-05-21,ES-ML,ES64,Melilla,Unknown,22354
2021-05-24,ES-AN,ES61,Andalucía,Unknown,2869005
2021-05-24,ES-AR,ES24,Aragón,Unknown,499235
2021-05-24,ES-AS,ES12,Asturias,Unknown,455396
2021-05-24,ES-IB,ES53,Islas Baleares,Unknown,356356
2021-05-24,ES-CN,ES70,Canarias,Unknown,637270
2021-05-24,ES-CB,ES13,Cantabria,Unknown,221287
2021-05-24,ES-CL,ES41,Castilla y León,Unknown,970751
2021-05-24,ES-CM,ES42,Castilla-La Mancha,Unknown,744186
2021-05-24,ES-CT,ES51,Cataluña,Unknown,2698361
2021-05-24,ES-VC,ES52,Comunidad Valenciana,Unknown,1668460
2021-05-24,ES-EX,ES43,Extremadura,Unknown,412592
2021-05-24,ES-GA,ES11,Galicia,Unknown,1141495
2021-05-24,ES-RI,ES23,La Rioja,Unknown,115263
2021-05-24,ES-MD,ES30,Madrid,Unknown,2229489
2021-05-24,ES-MC,ES62,Murcia,Unknown,448989
2021-05-24,ES-NC,ES22,Navarra,Unknown,245970
2021-05-24,ES-PV,ES21,País Vasco,Unknown,876681
2021-05-24,ES-CE,ES63,Ceuta,Unknown,26205
2021-05-24,ES-ML,ES64,Melilla,Unknown,24471
2021-05-25,ES-AN,ES61,Andalucía,Unknown,2905091
2021-05-25,ES-AR,ES24,Aragón,Unknown,501244
2021-05-25,ES-AS,ES12,Asturias,Unknown,459380
2021-05-25,ES-IB,ES53,Islas Baleares,Unknown,362304
2021-05-25,ES-CN,ES70,Canarias,Unknown,675729
2021-05-25,ES-CB,ES13,Cantabria,Unknown,222379
2021-05-25,ES-CL,ES41,Castilla y León,Unknown,973850
2021-05-25,ES-CM,ES42,Castilla-La Mancha,Unknown,751374
2021-05-25,ES-CT,ES51,Cataluña,Unknown,2707013
2021-05-25,ES-VC,ES52,Comunidad Valenciana,Unknown,1737096
2021-05-25,ES-EX,ES43,Extremadura,Unknown,414848
2021-05-25,ES-GA,ES11,Galicia,Unknown,1153072
2021-05-25,ES-RI,ES23,La Rioja,Unknown,116495
2021-05-25,ES-MD,ES30,Madrid,Unknown,2263014
2021-05-25,ES-MC,ES62,Murcia,Unknown,452484
2021-05-25,ES-NC,ES22,Navarra,Unknown,247991
2021-05-25,ES-PV,ES21,País Vasco,Unknown,889278
2021-05-25,ES-CE,ES63,Ceuta,Unknown,26710
2021-05-25,ES-ML,ES64,Melilla,Unknown,25288
2021-05-26,ES-AN,ES61,Andalucía,Unknown,2953721
2021-05-26,ES-AR,ES24,Aragón,Unknown,508875
2021-05-26,ES-AS,ES12,Asturias,Unknown,465035
2021-05-26,ES-IB,ES53,Islas Baleares,Unknown,367036
2021-05-26,ES-CN,ES70,Canarias,Unknown,695028
2021-05-26,ES-CB,ES13,Cantabria,Unknown,225682
2021-05-26,ES-CL,ES41,Castilla y León,Unknown,986612
2021-05-26,ES-CM,ES42,Castilla-La Mancha,Unknown,761594
2021-05-26,ES-CT,ES51,Cataluña,Unknown,2736602
2021-05-26,ES-VC,ES52,Comunidad Valenciana,Unknown,1756168
2021-05-26,ES-EX,ES43,Extremadura,Unknown,421742
2021-05-26,ES-GA,ES11,Galicia,Unknown,1170133
2021-05-26,ES-RI,ES23,La Rioja,Unknown,117954
2021-05-26,ES-MD,ES30,Madrid,Unknown,2291636
2021-05-26,ES-MC,ES62,Murcia,Unknown,455195
2021-05-26,ES-NC,ES22,Navarra,Unknown,251369
2021-05-26,ES-PV,ES21,País Vasco,Unknown,900275
2021-05-26,ES-CE,ES63,Ceuta,Unknown,27799
2021-05-26,ES-ML,ES64,Melilla,Unknown,26586
2021-05-27,ES-AN,ES61,Andalucía,Unknown,3014242
2021-05-27,ES-AR,ES24,Aragón,Unknown,522723
2021-05-27,ES-AS,ES12,Asturias,Unknown,470971
2021-05-27,ES-IB,ES53,Islas Baleares,Unknown,371487
2021-05-27,ES-CN,ES70,Canarias,Unknown,710238
2021-05-27,ES-CB,ES13,Cantabria,Unknown,230025
2021-05-27,ES-CL,ES41,Castilla y León,Unknown,1005002
2021-05-27,ES-CM,ES42,Castilla-La Mancha,Unknown,774216
2021-05-27,ES-CT,ES51,Cataluña,Unknown,2778155
2021-05-27,ES-VC,ES52,Comunidad Valenciana,Unknown,1797349
2021-05-27,ES-EX,ES43,Extremadura,Unknown,427510
2021-05-27,ES-GA,ES11,Galicia,Unknown,1194630
2021-05-27,ES-RI,ES23,La Rioja,Unknown,119865
2021-05-27,ES-MD,ES30,Madrid,Unknown,2319092
2021-05-27,ES-MC,ES62,Murcia,Unknown,462994
2021-05-27,ES-NC,ES22,Navarra,Unknown,256006
2021-05-27,ES-PV,ES21,País Vasco,Unknown,908202
2021-05-27,ES-CE,ES63,Ceuta,Unknown,28671
2021-05-27,ES-ML,ES64,Melilla,Unknown,27381
2021-05-28,ES-AN,ES61,Andalucía,Unknown,3066680
2021-05-28,ES-AR,ES24,Aragón,Unknown,536746
2021-05-28,ES-AS,ES12,Asturias,Unknown,479092
2021-05-28,ES-IB,ES53,Islas Baleares,Unknown,375436
2021-05-28,ES-CN,ES70,Canarias,Unknown,725598
2021-05-28,ES-CB,ES13,Cantabria,Unknown,233348
2021-05-28,ES-CL,ES41,Castilla y León,Unknown,1018285
2021-05-28,ES-CM,ES42,Castilla-La Mancha,Unknown,783352
2021-05-28,ES-CT,ES51,Cataluña,Unknown,2814159
2021-05-28,ES-VC,ES52,Comunidad Valenciana,Unknown,1804127
2021-05-28,ES-EX,ES43,Extremadura,Unknown,435863
2021-05-28,ES-GA,ES11,Galicia,Unknown,1198254
2021-05-28,ES-RI,ES23,La Rioja,Unknown,122360
2021-05-28,ES-MD,ES30,Madrid,Unknown,2347178
2021-05-28,ES-MC,ES62,Murcia,Unknown,471245
2021-05-28,ES-NC,ES22,Navarra,Unknown,256098
2021-05-28,ES-PV,ES21,País Vasco,Unknown,912682
2021-05-28,ES-CE,ES63,Ceuta,Unknown,29331
2021-05-28,ES-ML,ES64,Melilla,Unknown,28120
2021-05-31,ES-AN,ES61,Andalucía,Unknown,3120341
2021-05-31,ES-AR,ES24,Aragón,Unknown,544881
2021-05-31,ES-AS,ES12,Asturias,Unknown,489310
2021-05-31,ES-IB,ES53,Islas Baleares,Unknown,379892
2021-05-31,ES-CN,ES70,Canarias,Unknown,749133
2021-05-31,ES-CB,ES13,Cantabria,Unknown,240133
2021-05-31,ES-CL,ES41,Castilla y León,Unknown,1029157
2021-05-31,ES-CM,ES42,Castilla-La Mancha,Unknown,815163
2021-05-31,ES-CT,ES51,Cataluña,Unknown,2849911
2021-05-31,ES-VC,ES52,Comunidad Valenciana,Unknown,1812778
2021-05-31,ES-EX,ES43,Extremadura,Unknown,443161
2021-05-31,ES-GA,ES11,Galicia,Unknown,1207204
2021-05-31,ES-RI,ES23,La Rioja,Unknown,124043
2021-05-31,ES-MD,ES30,Madrid,Unknown,2420499
2021-05-31,ES-MC,ES62,Murcia,Unknown,489211
2021-05-31,ES-NC,ES22,Navarra,Unknown,261637
2021-05-31,ES-PV,ES21,País Vasco,Unknown,928464
2021-05-31,ES-CE,ES63,Ceuta,Unknown,29752
2021-05-31,ES-ML,ES64,Melilla,Unknown,28237
2021-06-01,ES-AN,ES61,Andalucía,Unknown,3159245
2021-06-01,ES-AR,ES24,Aragón,Unknown,547545
2021-06-01,ES-AS,ES12,Asturias,Unknown,493717
2021-06-01,ES-IB,ES53,Islas Baleares,Unknown,384742
2021-06-01,ES-CN,ES70,Canarias,Unknown,760830
2021-06-01,ES-CB,ES13,Cantabria,Unknown,242511
2021-06-01,ES-CL,ES41,Castilla y León,Unknown,1037313
2021-06-01,ES-CM,ES42,Castilla-La Mancha,Unknown,816585
2021-06-01,ES-CT,ES51,Cataluña,Unknown,2861596
2021-06-01,ES-VC,ES52,Comunidad Valenciana,Unknown,1821055
2021-06-01,ES-EX,ES43,Extremadura,Unknown,446172
2021-06-01,ES-GA,ES11,Galicia,Unknown,1224586
2021-06-01,ES-RI,ES23,La Rioja,Unknown,127088
2021-06-01,ES-MD,ES30,Madrid,Unknown,2444639
2021-06-01,ES-MC,ES62,Murcia,Unknown,490041
2021-06-01,ES-NC,ES22,Navarra,Unknown,264869
2021-06-01,ES-PV,ES21,País Vasco,Unknown,928366
2021-06-01,ES-CE,ES63,Ceuta,Unknown,29894
2021-06-01,ES-ML,ES64,Melilla,Unknown,28251
2021-06-02,ES-AN,ES61,Andalucía,Unknown,3210976
2021-06-02,ES-AR,ES24,Aragón,Unknown,552388
2021-06-02,ES-AS,ES12,Asturias,Unknown,500469
2021-06-02,ES-IB,ES53,Islas Baleares,Unknown,388433
2021-06-02,ES-CN,ES70,Canarias,Unknown,784950
2021-06-02,ES-CB,ES13,Cantabria,Unknown,245515
2021-06-02,ES-CL,ES41,Castilla y León,Unknown,1055909
2021-06-02,ES-CM,ES42,Castilla-La Mancha,Unknown,825678
2021-06-02,ES-CT,ES51,Cataluña,Unknown,2881354
2021-06-02,ES-VC,ES52,Comunidad Valenciana,Unknown,1853652
2021-06-02,ES-EX,ES43,Extremadura,Unknown,452667
2021-06-02,ES-GA,ES11,Galicia,Unknown,1225971
2021-06-02,ES-RI,ES23,La Rioja,Unknown,130199
2021-06-02,ES-MD,ES30,Madrid,Unknown,2471633
2021-06-02,ES-MC,ES62,Murcia,Unknown,507921
2021-06-02,ES-NC,ES22,Navarra,Unknown,268606
2021-06-02,ES-PV,ES21,País Vasco,Unknown,940602
2021-06-02,ES-CE,ES63,Ceuta,Unknown,30680
2021-06-02,ES-ML,ES64,Melilla,Unknown,28863
2021-06-03,ES-AN,ES61,Andalucía,Unknown,3268625
2021-06-03,ES-AR,ES24,Aragón,Unknown,559467
2021-06-03,ES-AS,ES12,Asturias,Unknown,507254
2021-06-03,ES-IB,ES53,Islas Baleares,Unknown,394373
2021-06-03,ES-CN,ES70,Canarias,Unknown,800570
2021-06-03,ES-CB,ES13,Cantabria,Unknown,249407
2021-06-03,ES-CL,ES41,Castilla y León,Unknown,1077088
2021-06-03,ES-CM,ES42,Castilla-La Mancha,Unknown,842149
2021-06-03,ES-CT,ES51,Cataluña,Unknown,2906508
2021-06-03,ES-VC,ES52,Comunidad Valenciana,Unknown,1898860
2021-06-03,ES-EX,ES43,Extremadura,Unknown,458764
2021-06-03,ES-GA,ES11,Galicia,Unknown,1255946
2021-06-03,ES-RI,ES23,La Rioja,Unknown,132529
2021-06-03,ES-MD,ES30,Madrid,Unknown,2496333
2021-06-03,ES-MC,ES62,Murcia,Unknown,520492
2021-06-03,ES-NC,ES22,Navarra,Unknown,272108
2021-06-03,ES-PV,ES21,País Vasco,Unknown,948670
2021-06-03,ES-CE,ES63,Ceuta,Unknown,31144
2021-06-03,ES-ML,ES64,Melilla,Unknown,28987
2021-06-04,ES-AN,ES61,Andalucía,Unknown,3337630
2021-06-04,ES-AR,ES24,Aragón,Unknown,582195
2021-06-04,ES-AS,ES12,Asturias,Unknown,514030
2021-06-04,ES-IB,ES53,Islas Baleares,Unknown,400350
2021-06-04,ES-CN,ES70,Canarias,Unknown,815230
2021-06-04,ES-CB,ES13,Cantabria,Unknown,256056
2021-06-04,ES-CL,ES41,Castilla y León,Unknown,1094311
2021-06-04,ES-CM,ES42,Castilla-La Mancha,Unknown,847837
2021-06-04,ES-CT,ES51,Cataluña,Unknown,2940765
2021-06-04,ES-VC,ES52,Comunidad Valenciana,Unknown,1969186
2021-06-04,ES-EX,ES43,Extremadura,Unknown,468805
2021-06-04,ES-GA,ES11,Galicia,Unknown,1256755
2021-06-04,ES-RI,ES23,La Rioja,Unknown,134233
2021-06-04,ES-MD,ES30,Madrid,Unknown,2522228
2021-06-04,ES-MC,ES62,Murcia,Unknown,531647
2021-06-04,ES-NC,ES22,Navarra,Unknown,279121
2021-06-04,ES-PV,ES21,País Vasco,Unknown,955818
2021-06-04,ES-CE,ES63,Ceuta,Unknown,31206
2021-06-04,ES-ML,ES64,Melilla,Unknown,29013
2021-06-07,ES-AN,ES61,Andalucía,Unknown,3421131
2021-06-07,ES-AR,ES24,Aragón,Unknown,611539
2021-06-07,ES-AS,ES12,Asturias,Unknown,526485
2021-06-07,ES-IB,ES53,Islas Baleares,Unknown,435979
2021-06-07,ES-CN,ES70,Canarias,Unknown,845845
2021-06-07,ES-CB,ES13,Cantabria,Unknown,264171
2021-06-07,ES-CL,ES41,Castilla y León,Unknown,1126013
2021-06-07,ES-CM,ES42,Castilla-La Mancha,Unknown,875488
2021-06-07,ES-CT,ES51,Cataluña,Unknown,3020524
2021-06-07,ES-VC,ES52,Comunidad Valenciana,Unknown,2011956
2021-06-07,ES-EX,ES43,Extremadura,Unknown,492342
2021-06-07,ES-GA,ES11,Galicia,Unknown,1325817
2021-06-07,ES-RI,ES23,La Rioja,Unknown,141316
2021-06-07,ES-MD,ES30,Madrid,Unknown,2678036
2021-06-07,ES-MC,ES62,Murcia,Unknown,559499
2021-06-07,ES-NC,ES22,Navarra,Unknown,298676
2021-06-07,ES-PV,ES21,País Vasco,Unknown,1016420
2021-06-07,ES-CE,ES63,Ceuta,Unknown,33532
2021-06-07,ES-ML,ES64,Melilla,Unknown,29620
2021-06-08,ES-AN,ES61,Andalucía,Unknown,3483300
2021-06-08,ES-AR,ES24,Aragón,Unknown,616148
2021-06-08,ES-AS,ES12,Asturias,Unknown,534219
2021-06-08,ES-IB,ES53,Islas Baleares,Unknown,442854
2021-06-08,ES-CN,ES70,Canarias,Unknown,859182
2021-06-08,ES-CB,ES13,Cantabria,Unknown,267702
2021-06-08,ES-CL,ES41,Castilla y León,Unknown,1141342
2021-06-08,ES-CM,ES42,Castilla-La Mancha,Unknown,884295
2021-06-08,ES-CT,ES51,Cataluña,Unknown,3074319
2021-06-08,ES-VC,ES52,Comunidad Valenciana,Unknown,2021513
2021-06-08,ES-EX,ES43,Extremadura,Unknown,497472
2021-06-08,ES-GA,ES11,Galicia,Unknown,1346476
2021-06-08,ES-RI,ES23,La Rioja,Unknown,144233
2021-06-08,ES-MD,ES30,Madrid,Unknown,2705834
2021-06-08,ES-MC,ES62,Murcia,Unknown,568102
2021-06-08,ES-NC,ES22,Navarra,Unknown,303314
2021-06-08,ES-PV,ES21,País Vasco,Unknown,1021127
2021-06-08,ES-CE,ES63,Ceuta,Unknown,34308
2021-06-08,ES-ML,ES64,Melilla,Unknown,29578
2021-06-10,ES-AN,ES61,Andalucía,Unknown,3622123
2021-06-10,ES-AR,ES24,Aragón,Unknown,629460
2021-06-10,ES-AS,ES12,Asturias,Unknown,554601
2021-06-10,ES-IB,ES53,Islas Baleares,Unknown,454453
2021-06-10,ES-CN,ES70,Canarias,Unknown,879768
2021-06-10,ES-CB,ES13,Cantabria,Unknown,276376
2021-06-10,ES-CL,ES41,Castilla y León,Unknown,1177402
2021-06-10,ES-CM,ES42,Castilla-La Mancha,Unknown,911496
2021-06-10,ES-CT,ES51,Cataluña,Unknown,3166638
2021-06-10,ES-VC,ES52,Comunidad Valenciana,Unknown,2110908
2021-06-10,ES-EX,ES43,Extremadura,Unknown,510710
2021-06-10,ES-GA,ES11,Galicia,Unknown,1376334
2021-06-10,ES-RI,ES23,La Rioja,Unknown,147388
2021-06-10,ES-MD,ES30,Madrid,Unknown,2732997
2021-06-10,ES-MC,ES62,Murcia,Unknown,589792
2021-06-10,ES-NC,ES22,Navarra,Unknown,310951
2021-06-10,ES-PV,ES21,País Vasco,Unknown,1037693
2021-06-10,ES-CE,ES63,Ceuta,Unknown,34627
2021-06-10,ES-ML,ES64,Melilla,Unknown,30210
2021-06-11,ES-AN,ES61,Andalucía,Unknown,3701796
2021-06-11,ES-AR,ES24,Aragón,Unknown,643953
2021-06-11,ES-AS,ES12,Asturias,Unknown,565680
2021-06-11,ES-IB,ES53,Islas Baleares,Unknown,461501
2021-06-11,ES-CN,ES70,Canarias,Unknown,891219
2021-06-11,ES-CB,ES13,Cantabria,Unknown,278426
2021-06-11,ES-CL,ES41,Castilla y León,Unknown,1196366
2021-06-11,ES-CM,ES42,Castilla-La Mancha,Unknown,928035
2021-06-11,ES-CT,ES51,Cataluña,Unknown,3219017
2021-06-11,ES-VC,ES52,Comunidad Valenciana,Unknown,2149741
2021-06-11,ES-EX,ES43,Extremadura,Unknown,520392
2021-06-11,ES-GA,ES11,Galicia,Unknown,1405715
2021-06-11,ES-RI,ES23,La Rioja,Unknown,147388
2021-06-11,ES-MD,ES30,Madrid,Unknown,2748562
2021-06-11,ES-MC,ES62,Murcia,Unknown,609612
2021-06-11,ES-NC,ES22,Navarra,Unknown,313202
2021-06-11,ES-PV,ES21,País Vasco,Unknown,1042599
2021-06-11,ES-CE,ES63,Ceuta,Unknown,35034
2021-06-11,ES-ML,ES64,Melilla,Unknown,30768
2021-06-14,ES-AN,ES61,Andalucía,Unknown,3792569
2021-06-14,ES-AR,ES24,Aragón,Unknown,656965
2021-06-14,ES-AS,ES12,Asturias,Unknown,578095
2021-06-14,ES-IB,ES53,Islas Baleares,Unknown,472894
2021-06-14,ES-CN,ES70,Canarias,Unknown,919350
2021-06-14,ES-CB,ES13,Cantabria,Unknown,281539
2021-06-14,ES-CL,ES41,Castilla y León,Unknown,1216266
2021-06-14,ES-CM,ES42,Castilla-La Mancha,Unknown,958119
2021-06-14,ES-CT,ES51,Cataluña,Unknown,3337366
2021-06-14,ES-VC,ES52,Comunidad Valenciana,Unknown,2179433
2021-06-14,ES-EX,ES43,Extremadura,Unknown,532908
2021-06-14,ES-GA,ES11,Galicia,Unknown,1435342
2021-06-14,ES-RI,ES23,La Rioja,Unknown,150194
2021-06-14,ES-MD,ES30,Madrid,Unknown,2796634
2021-06-14,ES-MC,ES62,Murcia,Unknown,631494
2021-06-14,ES-NC,ES22,Navarra,Unknown,322077
2021-06-14,ES-PV,ES21,País Vasco,Unknown,1070689
2021-06-14,ES-CE,ES63,Ceuta,Unknown,35850
2021-06-14,ES-ML,ES64,Melilla,Unknown,31267
2021-06-15,ES-AN,ES61,Andalucía,Unknown,3850035
2021-06-15,ES-AR,ES24,Aragón,Unknown,660494
2021-06-15,ES-AS,ES12,Asturias,Unknown,585834
2021-06-15,ES-IB,ES53,Islas Baleares,Unknown,481030
2021-06-15,ES-CN,ES70,Canarias,Unknown,932289
2021-06-15,ES-CB,ES13,Cantabria,Unknown,285670
2021-06-15,ES-CL,ES41,Castilla y León,Unknown,1241529
2021-06-15,ES-CM,ES42,Castilla-La Mancha,Unknown,967942
2021-06-15,ES-CT,ES51,Cataluña,Unknown,3402714
2021-06-15,ES-VC,ES52,Comunidad Valenciana,Unknown,2179433
2021-06-15,ES-EX,ES43,Extremadura,Unknown,535680
2021-06-15,ES-GA,ES11,Galicia,Unknown,1436804
2021-06-15,ES-RI,ES23,La Rioja,Unknown,152293
2021-06-15,ES-MD,ES30,Madrid,Unknown,2821241
2021-06-15,ES-MC,ES62,Murcia,Unknown,635097
2021-06-15,ES-NC,ES22,Navarra,Unknown,324882
2021-06-15,ES-PV,ES21,País Vasco,Unknown,1077317
2021-06-15,ES-CE,ES63,Ceuta,Unknown,35850
2021-06-15,ES-ML,ES64,Melilla,Unknown,31824
2021-06-16,ES-AN,ES61,Andalucía,Unknown,3923179
2021-06-16,ES-AR,ES24,Aragón,Unknown,667558
2021-06-16,ES-AS,ES12,Asturias,Unknown,593687
2021-06-16,ES-IB,ES53,Islas Baleares,Unknown,488779
2021-06-16,ES-CN,ES70,Canarias,Unknown,943824
2021-06-16,ES-CB,ES13,Cantabria,Unknown,290840
2021-06-16,ES-CL,ES41,Castilla y León,Unknown,1264885
2021-06-16,ES-CM,ES42,Castilla-La Mancha,Unknown,978851
2021-06-16,ES-CT,ES51,Cataluña,Unknown,3470918
2021-06-16,ES-VC,ES52,Comunidad Valenciana,Unknown,2230209
2021-06-16,ES-EX,ES43,Extremadura,Unknown,542625
2021-06-16,ES-GA,ES11,Galicia,Unknown,1437272
2021-06-16,ES-RI,ES23,La Rioja,Unknown,153557
2021-06-16,ES-MD,ES30,Madrid,Unknown,2846223
2021-06-16,ES-MC,ES62,Murcia,Unknown,654004
2021-06-16,ES-NC,ES22,Navarra,Unknown,327414
2021-06-16,ES-PV,ES21,País Vasco,Unknown,1090574
2021-06-16,ES-CE,ES63,Ceuta,Unknown,35862
2021-06-16,ES-ML,ES64,Melilla,Unknown,32449
2021-06-17,ES-AN,ES61,Andalucía,Unknown,3997053
2021-06-17,ES-AR,ES24,Aragón,Unknown,675162
2021-06-17,ES-AS,ES12,Asturias,Unknown,602355
2021-06-17,ES-IB,ES53,Islas Baleares,Unknown,496294
2021-06-17,ES-CN,ES70,Canarias,Unknown,955327
2021-06-17,ES-CB,ES13,Cantabria,Unknown,296181
2021-06-17,ES-CL,ES41,Castilla y León,Unknown,1277300
2021-06-17,ES-CM,ES42,Castilla-La Mancha,Unknown,996496
2021-06-17,ES-CT,ES51,Cataluña,Unknown,3532658
2021-06-17,ES-VC,ES52,Comunidad Valenciana,Unknown,2268072
2021-06-17,ES-EX,ES43,Extremadura,Unknown,550967
2021-06-17,ES-GA,ES11,Galicia,Unknown,1439100
2021-06-17,ES-RI,ES23,La Rioja,Unknown,155370
2021-06-17,ES-MD,ES30,Madrid,Unknown,2872520
2021-06-17,ES-MC,ES62,Murcia,Unknown,668157
2021-06-17,ES-NC,ES22,Navarra,Unknown,330839
2021-06-17,ES-PV,ES21,País Vasco,Unknown,1105720
2021-06-17,ES-CE,ES63,Ceuta,Unknown,35965
2021-06-17,ES-ML,ES64,Melilla,Unknown,33072
2021-06-18,ES-AN,ES61,Andalucía,Unknown,4068120
2021-06-18,ES-AR,ES24,Aragón,Unknown,683345
2021-06-18,ES-AS,ES12,Asturias,Unknown,612133
2021-06-18,ES-IB,ES53,Islas Baleares,Unknown,503764
2021-06-18,ES-CN,ES70,Canarias,Unknown,967680
2021-06-18,ES-CB,ES13,Cantabria,Unknown,300867
2021-06-18,ES-CL,ES41,Castilla y León,Unknown,1298533
2021-06-18,ES-CM,ES42,Castilla-La Mancha,Unknown,1010771
2021-06-18,ES-CT,ES51,Cataluña,Unknown,3588063
2021-06-18,ES-VC,ES52,Comunidad Valenciana,Unknown,2317863
2021-06-18,ES-EX,ES43,Extremadura,Unknown,563430
2021-06-18,ES-GA,ES11,Galicia,Unknown,1462402
2021-06-18,ES-RI,ES23,La Rioja,Unknown,156361
2021-06-18,ES-MD,ES30,Madrid,Unknown,2875138
2021-06-18,ES-MC,ES62,Murcia,Unknown,683369
2021-06-18,ES-NC,ES22,Navarra,Unknown,332100
2021-06-18,ES-PV,ES21,País Vasco,Unknown,1113961
2021-06-18,ES-CE,ES63,Ceuta,Unknown,36412
2021-06-18,ES-ML,ES64,Melilla,Unknown,33640
2021-06-21,ES-AN,ES61,Andalucía,Unknown,4146568
2021-06-21,ES-AR,ES24,Aragón,Unknown,691644
2021-06-21,ES-AS,ES12,Asturias,Unknown,623016
2021-06-21,ES-IB,ES53,Islas Baleares,Unknown,512469
2021-06-21,ES-CN,ES70,Canarias,Unknown,990610
2021-06-21,ES-CB,ES13,Cantabria,Unknown,304982
2021-06-21,ES-CL,ES41,Castilla y León,Unknown,1321869
2021-06-21,ES-CM,ES42,Castilla-La Mancha,Unknown,1033852
2021-06-21,ES-CT,ES51,Cataluña,Unknown,3719174
2021-06-21,ES-VC,ES52,Comunidad Valenciana,Unknown,2338084
2021-06-21,ES-EX,ES43,Extremadura,Unknown,570574
2021-06-21,ES-GA,ES11,Galicia,Unknown,1518167
2021-06-21,ES-RI,ES23,La Rioja,Unknown,158713
