fecha,ccaa,num_antigenos_positivos,num_antigenos,num_pcr_positivos,num_pcr
2020-11-03,País Vasco,211,1209,1226,13050
2020-11-04,Andalucía,1496,11048,3242,14691
2020-11-04,Aragón,517,2331,960,4201
2020-11-04,Asturias,34,92,453,4513
2020-11-04,Baleares,12,126,263,3818
2020-11-04,Canarias,14,89,165,3817
2020-11-04,Cantabria,2,2,288,2272
2020-11-04,Castilla y Castilla y León,85,340,377,1807
2020-11-04,Castilla y León,329,1090,1509,8183
2020-11-04,Castilla-La Mancha,223,1174,905,5580
2020-11-04,Cataluña,1600,10999,3477,35894
2020-11-04,Ceuta,43,92,24,76
2020-11-04,Comunitat Valenciana,655,2060,2337,12977
2020-11-04,DESLOCALIZADOS,214,1333,641,4219
2020-11-04,Extremadura,102,647,651,4095
2020-11-04,Galicia,23,269,810,8578
2020-11-04,La Rioja,22,248,359,1575
2020-11-04,Madrid,1369,21282,1991,11923
2020-11-04,Melilla,14,165,31,107
2020-11-04,Murcia,309,1459,738,3888
2020-11-04,Navarra,123,1060,410,3675
2020-11-04,País Vasco,210,1325,1240,12147
2020-11-05,Andalucía,1309,9215,3733,15927
2020-11-05,Aragón,452,2054,730,3283
2020-11-05,Asturias,16,84,609,5623
2020-11-05,Baleares,13,116,331,3598
2020-11-05,Canarias,7,129,173,3366
2020-11-05,Cantabria,0,0,327,2096
2020-11-05,Castilla y Castilla y León,104,353,437,1827
2020-11-05,Castilla y León,271,964,1403,6999
2020-11-05,Castilla-La Mancha,183,1246,794,4884
2020-11-05,Cataluña,1470,11007,3188,32603
2020-11-05,Ceuta,38,185,18,54
2020-11-05,Comunitat Valenciana,696,2161,2113,13411
2020-11-05,DESLOCALIZADOS,231,1317,629,4429
2020-11-05,Extremadura,102,645,776,4187
2020-11-05,Galicia,25,305,806,8199
2020-11-05,La Rioja,27,451,258,1364
2020-11-05,Madrid,1244,20563,2016,11041
2020-11-05,Melilla,15,164,35,96
2020-11-05,Murcia,302,1332,878,4094
2020-11-05,Navarra,129,2206,313,2588
2020-11-05,País Vasco,245,1557,1282,13802
2020-11-06,Andalucía,1475,9576,3698,16455
2020-11-06,Aragón,411,2216,657,3277
2020-11-06,Asturias,46,214,602,5780
2020-11-06,Baleares,18,140,264,3549
2020-11-06,Canarias,9,123,206,3515
2020-11-06,Cantabria,0,0,271,2212
2020-11-06,Castilla y Castilla y León,121,414,551,1892
2020-11-06,Castilla y León,311,1261,1399,7507
2020-11-06,Castilla-La Mancha,240,1295,875,5015
2020-11-06,Cataluña,1437,11281,3144,33566
2020-11-06,Ceuta,42,141,18,74
2020-11-06,Comunitat Valenciana,738,2298,2283,14241
2020-11-06,DESLOCALIZADOS,267,1382,644,4348
2020-11-06,Extremadura,92,916,794,4600
2020-11-06,Galicia,29,273,747,7797
2020-11-06,La Rioja,16,318,279,1408
2020-11-06,Madrid,1326,23003,1560,10988
2020-11-06,Melilla,15,270,31,98
2020-11-06,Murcia,286,1441,843,4883
2020-11-06,Navarra,122,1941,285,2506
2020-11-06,País Vasco,309,1857,1207,11208
2020-11-07,Andalucía,661,3071,3023,14479
2020-11-07,Aragón,146,666,443,2039
2020-11-07,Asturias,27,122,296,4208
2020-11-07,Baleares,8,57,239,3807
2020-11-07,Canarias,8,98,195,3312
2020-11-07,Cantabria,0,0,200,1237
2020-11-07,Castilla y Castilla y León,49,130,341,1990
2020-11-07,Castilla y León,152,483,1308,6304
2020-11-07,Castilla-La Mancha,73,340,472,2927
2020-11-07,Cataluña,555,3112,1298,12801
2020-11-07,Ceuta,10,15,3,18
2020-11-07,Comunitat Valenciana,340,1014,1805,11846
2020-11-07,DESLOCALIZADOS,105,491,415,2741
2020-11-07,Extremadura,46,321,395,2977
2020-11-07,Galicia,16,240,615,7549
2020-11-07,La Rioja,6,111,137,996
2020-11-07,Madrid,257,13383,1282,8143
2020-11-07,Melilla,1,41,33,113
2020-11-07,Murcia,112,432,825,4620
2020-11-07,Navarra,52,341,277,2450
2020-11-07,País Vasco,169,976,1077,9950
2020-11-08,Andalucía,498,2684,1832,8752
2020-11-08,Aragón,112,462,140,1040
2020-11-08,Asturias,35,117,493,4691
2020-11-08,Baleares,12,83,153,1621
2020-11-08,Canarias,11,67,97,2875
2020-11-08,Cantabria,0,0,181,1220
2020-11-08,Castilla y Castilla y León,58,216,450,1751
2020-11-08,Castilla y León,188,7937,580,3770
2020-11-08,Castilla-La Mancha,65,331,186,1444
2020-11-08,Cataluña,454,2228,602,5278
2020-11-08,Ceuta,14,40,3,10
2020-11-08,Comunitat Valenciana,218,657,926,4919
2020-11-08,DESLOCALIZADOS,74,1469,224,1676
2020-11-08,Extremadura,37,259,391,2483
2020-11-08,Galicia,16,217,434,5188
2020-11-08,La Rioja,9,79,108,868
2020-11-08,Madrid,276,13419,413,3174
2020-11-08,Melilla,1,26,19,50
2020-11-08,Murcia,40,121,413,2632
2020-11-08,Navarra,44,281,192,2048
2020-11-08,País Vasco,206,1060,959,9836
2020-11-09,Andalucía,1446,11890,2224,9978
2020-11-09,Aragón,335,1824,615,3106
2020-11-09,Asturias,46,183,357,4344
2020-11-09,Baleares,26,246,238,3027
2020-11-09,Canarias,7,221,87,2355
2020-11-09,Cantabria,7,29,293,2243
2020-11-09,Castilla y Castilla y León,123,448,111,763
2020-11-09,Castilla y León,242,1017,893,5863
2020-11-09,Castilla-La Mancha,204,1172,469,3336
2020-11-09,Cataluña,1811,12040,2469,26142
2020-11-09,Ceuta,44,177,10,65
2020-11-09,Comunitat Valenciana,764,2315,1229,8668
2020-11-09,DESLOCALIZADOS,211,1516,434,3325
2020-11-09,Extremadura,80,716,587,3113
2020-11-09,Galicia,29,308,523,5538
2020-11-09,La Rioja,30,429,114,982
2020-11-09,Madrid,870,19216,590,4982
2020-11-09,Melilla,7,268,20,88
2020-11-09,Murcia,315,1495,652,3623
2020-11-09,Navarra,98,1042,215,2238
2020-11-09,País Vasco,354,2015,928,10444
2020-11-10,Andalucía,1324,10898,3389,16371
2020-11-10,Aragón,341,1889,664,3418
2020-11-10,Asturias,40,199,558,6670
2020-11-10,Baleares,35,337,255,3498
2020-11-10,Canarias,41,458,124,3213
2020-11-10,Cantabria,6,58,349,2268
2020-11-10,Castilla y Castilla y León,114,415,357,1960
2020-11-10,Castilla y León,278,1228,1472,7901
2020-11-10,Castilla-La Mancha,181,1126,827,5383
2020-11-10,Cataluña,1346,11062,2971,30468
2020-11-10,Ceuta,31,186,13,49
2020-11-10,Comunitat Valenciana,603,2349,2124,13823
2020-11-10,DESLOCALIZADOS,201,1327,601,4657
2020-11-10,Extremadura,75,782,674,4143
2020-11-10,Galicia,17,272,540,6430
2020-11-10,La Rioja,30,461,214,1604
2020-11-10,Madrid,1419,22049,1285,10283
2020-11-10,Melilla,9,219,29,95
2020-11-10,Murcia,278,1761,810,4458
2020-11-10,Navarra,90,930,240,2933
2020-11-10,País Vasco,345,2246,1108,13744
2020-11-11,Andalucía,1275,11109,3210,15181
2020-11-11,Aragón,253,1709,607,2908
2020-11-11,Asturias,72,214,646,5882
2020-11-11,Baleares,39,341,207,3358
2020-11-11,Canarias,37,409,108,2661
2020-11-11,Cantabria,7,30,311,2426
2020-11-11,Castilla y Castilla y León,93,413,342,1877
2020-11-11,Castilla y León,278,1220,1091,7153
2020-11-11,Castilla-La Mancha,188,1109,730,4661
2020-11-11,Cataluña,1175,9694,2252,27205
2020-11-11,Ceuta,34,240,9,33
2020-11-11,Comunitat Valenciana,590,2255,2341,14334
2020-11-11,DESLOCALIZADOS,209,1295,541,3927
2020-11-11,Extremadura,78,666,674,3755
2020-11-11,Galicia,16,268,671,8665
2020-11-11,La Rioja,40,406,198,1466
2020-11-11,Madrid,1060,21924,1482,11191
2020-11-11,Melilla,12,176,56,121
2020-11-11,Murcia,180,1421,833,4497
2020-11-11,Navarra,97,2026,220,2175
2020-11-11,País Vasco,359,2595,1054,12295
2020-11-12,Andalucía,1142,9127,3619,16990
2020-11-12,Aragón,216,1491,500,2564
2020-11-12,Asturias,37,259,707,5990
2020-11-12,Baleares,32,359,285,3429
2020-11-12,Canarias,33,431,123,3276
2020-11-12,Cantabria,6,42,316,2187
2020-11-12,Castilla y Castilla y León,97,418,488,2002
2020-11-12,Castilla y León,237,1099,1408,8160
2020-11-12,Castilla-La Mancha,170,1003,652,4207
2020-11-12,Cataluña,1071,9180,2121,23371
2020-11-12,Ceuta,25,224,13,55
2020-11-12,Comunitat Valenciana,551,2295,2110,12900
2020-11-12,DESLOCALIZADOS,165,1178,559,4130
2020-11-12,Extremadura,61,631,448,2769
2020-11-12,Galicia,17,239,794,8270
2020-11-12,La Rioja,23,173,212,1287
2020-11-12,Madrid,1114,21275,1684,11182
2020-11-12,Melilla,6,160,23,91
2020-11-12,Murcia,186,1552,663,4311
2020-11-12,Navarra,100,1795,190,1967
2020-11-12,País Vasco,336,2238,1125,13154
2020-11-13,Andalucía,1118,8756,3220,15816
2020-11-13,Aragón,171,1458,440,2714
2020-11-13,Asturias,50,239,859,6878
2020-11-13,Baleares,22,298,270,3543
2020-11-13,Canarias,153,2306,141,3048
2020-11-13,Cantabria,11,184,297,2396
2020-11-13,Castilla y Castilla y León,107,532,353,1768
2020-11-13,Castilla y León,223,1586,1118,6798
2020-11-13,Castilla-La Mancha,165,1027,652,4156
2020-11-13,Cataluña,1024,9118,2070,25946
2020-11-13,Ceuta,25,250,13,53
2020-11-13,Comunitat Valenciana,611,2372,2063,13020
2020-11-13,DESLOCALIZADOS,168,1434,501,3897
2020-11-13,Extremadura,64,751,376,2708
2020-11-13,Galicia,19,290,748,9129
2020-11-13,La Rioja,32,272,225,1209
2020-11-13,Madrid,1133,23160,1456,10576
2020-11-13,Melilla,6,193,33,93
2020-11-13,Murcia,208,1641,558,3955
2020-11-13,Navarra,79,839,195,2253
2020-11-13,País Vasco,427,2652,846,10780
2020-11-14,Andalucía,395,2752,2581,12907
2020-11-14,Aragón,82,471,240,1535
2020-11-14,Asturias,33,185,461,5183
2020-11-14,Baleares,12,116,201,3009
2020-11-14,Canarias,26,436,85,2330
2020-11-14,Cantabria,2,39,176,1378
2020-11-14,Castilla y Castilla y León,44,331,303,1748
2020-11-14,Castilla y León,135,588,849,4872
2020-11-14,Castilla-La Mancha,57,353,498,2788
2020-11-14,Cataluña,412,2667,783,9335
2020-11-14,Ceuta,6,31,8,24
2020-11-14,Comunitat Valenciana,302,1361,1488,9932
2020-11-14,DESLOCALIZADOS,94,494,309,2293
2020-11-14,Extremadura,39,251,362,2368
2020-11-14,Galicia,17,235,456,7493
2020-11-14,La Rioja,8,82,90,914
2020-11-14,Madrid,276,12234,878,7062
2020-11-14,Melilla,2,30,29,94
2020-11-14,Murcia,73,411,479,3073
2020-11-14,Navarra,29,260,158,1523
2020-11-14,País Vasco,162,1079,850,10748
2020-11-15,Andalucía,357,3656,1215,6727
2020-11-15,Aragón,57,330,109,785
2020-11-15,Asturias,37,181,278,4384
2020-11-15,Baleares,12,98,158,1785
2020-11-15,Canarias,15,321,60,1841
2020-11-15,Cantabria,3,31,194,1237
2020-11-15,Castilla y Castilla y León,70,11713,104,773
2020-11-15,Castilla y León,122,512,507,3034
2020-11-15,Castilla-La Mancha,65,342,106,1089
2020-11-15,Cataluña,336,2004,388,4286
2020-11-15,Ceuta,7,37,4,13
2020-11-15,Comunitat Valenciana,171,877,852,5433
2020-11-15,DESLOCALIZADOS,64,613,156,1430
2020-11-15,Extremadura,58,303,189,1042
2020-11-15,Galicia,19,245,551,6463
2020-11-15,La Rioja,10,76,86,596
2020-11-15,Madrid,242,12019,288,2629
2020-11-15,Melilla,2,38,11,35
2020-11-15,Murcia,21,121,329,2084
2020-11-15,Navarra,39,269,142,1482
2020-11-15,País Vasco,218,1153,561,8088
2020-11-16,Andalucía,991,10584,1666,9420
2020-11-16,Aragón,194,1256,498,2943
2020-11-16,Asturias,47,311,342,4802
2020-11-16,Baleares,49,462,243,3397
2020-11-16,Canarias,24,602,63,2995
2020-11-16,Cantabria,6,258,358,2754
2020-11-16,Castilla y Castilla y León,150,690,121,852
2020-11-16,Castilla y León,214,2868,729,5187
2020-11-16,Castilla-La Mancha,158,1071,404,3113
2020-11-16,Cataluña,1289,10626,1934,22602
2020-11-16,Ceuta,35,382,5,56
2020-11-16,Comunitat Valenciana,622,2560,1224,8835
2020-11-16,DESLOCALIZADOS,164,1555,316,2882
2020-11-16,Extremadura,63,660,319,2190
2020-11-16,Galicia,16,285,476,7820
2020-11-16,La Rioja,27,371,112,940
2020-11-16,Madrid,1147,19956,810,8083
2020-11-16,Melilla,11,209,15,55
2020-11-16,Murcia,254,1818,343,2286
2020-11-16,Navarra,73,946,141,1781
2020-11-16,País Vasco,402,2511,531,6847
2020-11-17,Andalucía,989,11034,2792,15103
2020-11-17,Aragón,154,1111,496,2846
2020-11-17,Asturias,84,438,412,6675
2020-11-17,Baleares,31,336,254,4192
2020-11-17,Canarias,50,948,149,3584
2020-11-17,Cantabria,6,134,306,2595
2020-11-17,Castilla y Castilla y León,149,727,266,1687
2020-11-17,Castilla y León,206,1340,1252,7551
2020-11-17,Castilla-La Mancha,141,980,541,3654
2020-11-17,Cataluña,916,8724,2146,26778
2020-11-17,Ceuta,24,333,23,68
2020-11-17,Comunitat Valenciana,510,2205,1916,13040
2020-11-17,DESLOCALIZADOS,193,1320,485,4118
2020-11-17,Extremadura,73,684,375,2749
2020-11-17,Galicia,16,268,683,7031
2020-11-17,La Rioja,24,572,152,1185
2020-11-17,Madrid,1041,20063,1269,10463
2020-11-17,Melilla,10,153,25,134
2020-11-17,Murcia,166,1743,497,3454
2020-11-17,Navarra,58,841,180,2227
2020-11-17,País Vasco,358,2767,768,10310
2020-11-18,Andalucía,832,10737,2698,15025
2020-11-18,Aragón,145,1044,407,2319
2020-11-18,Asturias,64,363,485,5907
2020-11-18,Baleares,46,342,168,3060
2020-11-18,Canarias,55,885,106,3316
2020-11-18,Cantabria,4,45,252,2213
2020-11-18,Castilla y Castilla y León,132,826,288,1592
2020-11-18,Castilla y León,178,1555,963,5686
2020-11-18,Castilla-La Mancha,105,976,584,3947
2020-11-18,Cataluña,780,8007,1670,22556
2020-11-18,Ceuta,28,344,8,44
2020-11-18,Comunitat Valenciana,511,2307,1786,12670
2020-11-18,DESLOCALIZADOS,119,1151,367,2996
2020-11-18,Extremadura,83,730,274,1999
2020-11-18,Galicia,18,298,742,7553
2020-11-18,La Rioja,21,236,179,1065
2020-11-18,Madrid,931,14956,1438,11183
2020-11-18,Melilla,9,130,18,109
2020-11-18,Murcia,176,1714,426,3103
2020-11-18,Navarra,49,842,138,1505
2020-11-18,País Vasco,326,2700,781,10367
2020-11-19,Andalucía,707,9152,2728,14478
2020-11-19,Aragón,111,991,390,2271
2020-11-19,Asturias,59,356,367,5408
2020-11-19,Baleares,24,290,252,3693
2020-11-19,Canarias,39,732,102,2868
2020-11-19,Cantabria,3,28,280,2278
2020-11-19,Castilla y Castilla y León,88,747,225,1109
2020-11-19,Castilla y León,182,1559,942,6145
2020-11-19,Castilla-La Mancha,118,884,484,3319
2020-11-19,Cataluña,674,7750,1656,21455
2020-11-19,Ceuta,18,285,12,37
2020-11-19,Comunitat Valenciana,504,2359,1891,12244
2020-11-19,DESLOCALIZADOS,101,1081,367,3520
2020-11-19,Extremadura,70,567,287,2551
2020-11-19,Galicia,16,278,820,6792
2020-11-19,La Rioja,17,218,130,1036
2020-11-19,Madrid,835,14877,1278,9581
2020-11-19,Melilla,11,109,23,56
2020-11-19,Murcia,140,1382,367,2451
2020-11-19,Navarra,53,815,193,1912
2020-11-19,País Vasco,285,2608,722,10528
2020-11-20,Andalucía,730,9665,2449,13898
2020-11-20,Aragón,136,1048,301,2075
2020-11-20,Asturias,49,350,411,6358
2020-11-20,Baleares,28,286,140,3553
2020-11-20,Canarias,57,839,107,3322
2020-11-20,Cantabria,2,33,248,2113
2020-11-20,Castilla y Castilla y León,65,728,197,1362
2020-11-20,Castilla y León,164,1808,762,5476
2020-11-20,Castilla-La Mancha,85,867,476,3929
2020-11-20,Cataluña,648,7593,1667,21647
2020-11-20,Ceuta,21,274,5,40
2020-11-20,Comunitat Valenciana,542,2580,1858,12672
2020-11-20,DESLOCALIZADOS,118,1127,356,3545
2020-11-20,Extremadura,59,605,287,1893
2020-11-20,Galicia,13,272,647,7074
2020-11-20,La Rioja,21,186,156,1229
2020-11-20,Madrid,828,13389,1094,10258
2020-11-20,Melilla,9,142,22,60
2020-11-20,Murcia,120,1394,290,2590
2020-11-20,Navarra,41,702,150,1891
2020-11-20,País Vasco,317,2724,633,9084
2020-11-21,Andalucía,232,3500,1685,10269
2020-11-21,Aragón,61,424,169,1332
2020-11-21,Asturias,39,172,336,5174
2020-11-21,Baleares,21,136,185,2884
2020-11-21,Canarias,42,390,99,2201
2020-11-21,Cantabria,0,32,128,1141
2020-11-21,Castilla y Castilla y León,53,240,175,968
2020-11-21,Castilla y León,60,563,512,3742
2020-11-21,Castilla-La Mancha,38,264,219,2012
2020-11-21,Cataluña,281,2042,482,7365
2020-11-21,Ceuta,3,135,10,37
2020-11-21,Comunitat Valenciana,244,1057,1299,8398
2020-11-21,DESLOCALIZADOS,47,397,240,2100
2020-11-21,Extremadura,39,253,127,1102
2020-11-21,Galicia,18,231,470,6748
2020-11-21,La Rioja,6,95,80,625
2020-11-21,Madrid,189,6121,849,6621
2020-11-21,Melilla,3,59,21,86
2020-11-21,Murcia,42,353,353,2415
2020-11-21,Navarra,18,237,114,1163
2020-11-21,País Vasco,185,1408,478,7242
2020-11-22,Andalucía,202,1913,646,4560
2020-11-22,Aragón,45,305,61,503
2020-11-22,Asturias,40,163,272,3834
2020-11-22,Baleares,17,116,138,1942
2020-11-22,Canarias,32,293,61,2269
2020-11-22,Cantabria,0,29,115,1231
2020-11-22,Castilla y Castilla y León,89,9131,81,590
2020-11-22,Castilla y León,96,3623,276,2041
2020-11-22,Castilla-La Mancha,34,263,155,1266
2020-11-22,Cataluña,217,1752,272,3360
2020-11-22,Ceuta,5,90,3,16
2020-11-22,Comunitat Valenciana,125,691,485,3417
2020-11-22,DESLOCALIZADOS,48,1223,112,1140
2020-11-22,Extremadura,31,237,76,741
2020-11-22,Galicia,13,197,425,5668
2020-11-22,La Rioja,9,379,77,550
2020-11-22,Madrid,147,4824,213,2571
2020-11-22,Melilla,1,47,16,54
2020-11-22,Murcia,16,87,106,896
2020-11-22,Navarra,18,229,129,1091
2020-11-22,País Vasco,135,1191,377,5098
2020-11-23,Andalucía,572,9819,1358,9537
2020-11-23,Aragón,113,1048,384,2401
2020-11-23,Asturias,42,280,260,4494
2020-11-23,Baleares,38,428,219,3424
2020-11-23,Canarias,56,681,124,2798
2020-11-23,Cantabria,3,36,207,2047
2020-11-23,Castilla y Castilla y León,150,1195,58,432
2020-11-23,Castilla y León,126,1458,521,4156
2020-11-23,Castilla-La Mancha,108,814,336,2690
2020-11-23,Cataluña,872,11102,1385,19920
2020-11-23,Ceuta,14,266,8,81
2020-11-23,Comunitat Valenciana,554,2596,1037,8777
2020-11-23,DESLOCALIZADOS,141,1298,248,2201
2020-11-23,Extremadura,37,681,259,1822
2020-11-23,Galicia,15,303,506,5084
2020-11-23,La Rioja,16,960,71,748
2020-11-23,Madrid,973,12743,685,7812
2020-11-23,Melilla,13,145,4,35
2020-11-23,Murcia,119,1433,251,2344
2020-11-23,Navarra,50,864,161,1651
2020-11-23,País Vasco,291,2634,377,5676
2020-11-24,Andalucía,563,9903,2042,12492
2020-11-24,Aragón,107,1085,298,2068
2020-11-24,Asturias,34,350,463,6516
2020-11-24,Baleares,33,368,207,3915
2020-11-24,Canarias,39,815,156,3165
2020-11-24,Cantabria,2,43,189,2133
2020-11-24,Castilla y Castilla y León,124,918,105,719
2020-11-24,Castilla y León,177,1960,555,4703
2020-11-24,Castilla-La Mancha,100,839,499,3645
2020-11-24,Cataluña,695,11070,1407,24619
2020-11-24,Ceuta,13,206,5,35
2020-11-24,Comunitat Valenciana,423,2407,1685,11743
2020-11-24,DESLOCALIZADOS,112,1223,298,2902
2020-11-24,Extremadura,52,500,220,2226
2020-11-24,Galicia,16,327,543,6665
2020-11-24,La Rioja,19,1136,159,1240
2020-11-24,Madrid,704,10251,1185,11123
2020-11-24,Melilla,4,106,21,75
2020-11-24,Murcia,86,1361,293,2366
2020-11-24,Navarra,37,801,117,2386
2020-11-24,País Vasco,276,2805,547,8132
2020-11-25,Andalucía,419,9002,1771,11688
2020-11-25,Aragón,100,987,312,2254
2020-11-25,Asturias,40,331,295,5313
2020-11-25,Baleares,30,418,197,3289
2020-11-25,Canarias,44,715,140,3308
2020-11-25,Cantabria,2,30,153,2379
2020-11-25,Castilla y Castilla y León,140,969,67,558
2020-11-25,Castilla y León,146,2090,494,4230
2020-11-25,Castilla-La Mancha,92,780,394,3068
2020-11-25,Cataluña,616,11413,1195,23035
2020-11-25,Ceuta,12,210,5,39
2020-11-25,Comunitat Valenciana,427,2423,1497,11316
2020-11-25,DESLOCALIZADOS,87,1151,265,2801
2020-11-25,Extremadura,40,433,196,1994
2020-11-25,Galicia,19,346,575,7488
2020-11-25,La Rioja,20,876,111,994
2020-11-25,Madrid,792,11189,1170,9937
2020-11-25,Melilla,4,127,18,69
2020-11-25,Murcia,82,1257,325,2830
2020-11-25,Navarra,35,778,157,2696
2020-11-25,País Vasco,308,2847,404,6585
2020-11-26,Andalucía,426,7180,1536,10252
2020-11-26,Aragón,132,1011,334,1978
2020-11-26,Asturias,30,293,359,6426
2020-11-26,Baleares,34,425,285,3605
2020-11-26,Canarias,46,644,93,2586
2020-11-26,Cantabria,1,32,164,1922
2020-11-26,Castilla y Castilla y León,179,1253,95,718
2020-11-26,Castilla y León,146,2141,636,4195
2020-11-26,Castilla-La Mancha,82,746,404,2724
2020-11-26,Cataluña,516,9999,1205,22285
2020-11-26,Ceuta,7,260,6,26
2020-11-26,Comunitat Valenciana,441,2296,1374,9916
2020-11-26,DESLOCALIZADOS,109,1025,268,2852
2020-11-26,Extremadura,36,396,275,1673
2020-11-26,Galicia,21,392,537,7597
2020-11-26,La Rioja,11,879,90,876
2020-11-26,Madrid,716,11644,1143,9900
2020-11-26,Melilla,8,92,4,56
2020-11-26,Murcia,60,1122,310,2364
2020-11-26,Navarra,34,1750,185,1371
2020-11-26,País Vasco,248,2744,445,7273
2020-11-27,Andalucía,635,6866,1585,10622
2020-11-27,Aragón,125,1101,332,2343
2020-11-27,Asturias,49,331,287,5251
2020-11-27,Baleares,35,364,201,3209
2020-11-27,Canarias,44,536,109,3000
2020-11-27,Cantabria,5,39,167,1784
2020-11-27,Castilla y Castilla y León,205,21354,79,504
2020-11-27,Castilla y León,150,2470,546,4287
2020-11-27,Castilla-La Mancha,97,773,396,3261
2020-11-27,Cataluña,585,10703,1417,21785
2020-11-27,Ceuta,13,136,5,54
2020-11-27,Comunitat Valenciana,440,2274,1369,10373
2020-11-27,DESLOCALIZADOS,97,1491,278,2996
2020-11-27,Extremadura,43,486,150,1571
2020-11-27,Galicia,33,415,429,6544
2020-11-27,La Rioja,15,781,154,1116
2020-11-27,Madrid,735,13780,1089,10581
2020-11-27,Melilla,7,133,24,68
2020-11-27,Murcia,75,1022,250,2096
2020-11-27,Navarra,46,1442,107,1577
2020-11-27,País Vasco,276,2507,396,8004
2020-11-28,Andalucía,129,1877,1063,8225
2020-11-28,Aragón,63,381,101,827
2020-11-28,Asturias,27,140,176,4959
2020-11-28,Baleares,25,189,211,3543
2020-11-28,Canarias,37,434,113,3045
2020-11-28,Cantabria,3,39,132,1024
2020-11-28,Castilla y Castilla y León,34,430,47,501
2020-11-28,Castilla y León,72,522,225,2283
2020-11-28,Castilla-La Mancha,22,238,208,1783
2020-11-28,Cataluña,312,4047,518,9911
2020-11-28,Ceuta,2,75,1,12
2020-11-28,Comunitat Valenciana,207,1161,819,6889
2020-11-28,DESLOCALIZADOS,38,397,160,1956
2020-11-28,Extremadura,22,190,55,1100
2020-11-28,Galicia,13,257,406,6881
2020-11-28,La Rioja,2,97,68,487
2020-11-28,Madrid,187,7565,896,7161
2020-11-28,Melilla,1,45,17,77
2020-11-28,Murcia,27,272,209,1938
2020-11-28,Navarra,23,238,67,1165
2020-11-28,País Vasco,164,1349,401,6947
2020-11-29,Andalucía,128,1448,379,3394
2020-11-29,Aragón,42,302,62,555
2020-11-29,Asturias,29,144,212,3955
2020-11-29,Baleares,17,144,128,1396
2020-11-29,Canarias,15,258,79,1157
2020-11-29,Cantabria,0,47,178,1148
2020-11-29,Castilla y Castilla y León,67,419,33,279
2020-11-29,Castilla y León,75,4154,132,1432
2020-11-29,Castilla-La Mancha,32,276,80,1084
2020-11-29,Cataluña,227,1994,285,3801
2020-11-29,Ceuta,2,47,0,12
2020-11-29,Comunitat Valenciana,132,786,380,3133
2020-11-29,DESLOCALIZADOS,30,418,108,1178
2020-11-29,Extremadura,19,159,56,945
2020-11-29,Galicia,23,299,275,4677
2020-11-29,La Rioja,2,72,68,574
2020-11-29,Madrid,148,6923,210,2810
2020-11-29,Melilla,0,43,0,26
2020-11-29,Murcia,8,97,51,836
2020-11-29,Navarra,9,205,99,836
2020-11-29,País Vasco,155,1504,287,3902
2020-11-30,Andalucía,408,8510,951,7535
2020-11-30,Aragón,118,961,389,2634
2020-11-30,Asturias,36,279,198,4758
2020-11-30,Baleares,41,455,167,2892
2020-11-30,Canarias,42,579,97,2317
2020-11-30,Cantabria,4,47,201,1763
2020-11-30,Castilla y Castilla y León,109,964,47,565
2020-11-30,Castilla y León,134,1850,349,3743
2020-11-30,Castilla-La Mancha,95,784,291,2707
2020-11-30,Cataluña,877,13029,1105,18425
2020-11-30,Ceuta,6,139,10,51
2020-11-30,Comunitat Valenciana,457,2258,980,7510
2020-11-30,DESLOCALIZADOS,103,1185,213,2282
2020-11-30,Extremadura,40,438,164,1706
2020-11-30,Galicia,39,449,362,5573
2020-11-30,La Rioja,11,463,52,802
2020-11-30,Madrid,915,14769,667,7852
2020-11-30,Melilla,13,111,11,59
2020-11-30,Murcia,76,1105,157,1841
2020-11-30,Navarra,34,517,78,1053
2020-11-30,País Vasco,291,2588,254,5154
2020-12-01,Andalucía,408,9586,1355,10382
2020-12-01,Aragón,96,916,281,2212
2020-12-01,Asturias,40,310,302,6049
2020-12-01,Baleares,48,385,221,3407
2020-12-01,Canarias,89,839,158,3576
2020-12-01,Cantabria,1,29,164,1977
2020-12-01,Castilla y Castilla y León,85,707,97,652
2020-12-01,Castilla y León,108,1776,522,4193
2020-12-01,Castilla-La Mancha,95,784,433,3500
2020-12-01,Cataluña,718,17399,1230,22368
2020-12-01,Ceuta,5,186,7,40
2020-12-01,Comunitat Valenciana,330,2128,1372,11124
2020-12-01,DESLOCALIZADOS,110,1386,240,2554
2020-12-01,Extremadura,39,416,159,1771
2020-12-01,Galicia,42,476,498,6472
2020-12-01,La Rioja,14,693,131,1087
2020-12-01,Madrid,762,17380,1153,11648
2020-12-01,Melilla,3,99,13,87
2020-12-01,Murcia,85,982,254,2252
2020-12-01,Navarra,32,732,60,1506
2020-12-01,País Vasco,259,2991,383,6713
2020-12-02,Andalucía,350,9013,1268,10015
2020-12-02,Aragón,81,875,203,1899
2020-12-02,Asturias,38,328,301,5404
2020-12-02,Baleares,47,429,233,4154
2020-12-02,Canarias,78,891,160,3357
2020-12-02,Cantabria,2,37,209,2355
2020-12-02,Castilla y Castilla y León,75,731,51,423
2020-12-02,Castilla y León,117,1567,286,2905
2020-12-02,Castilla-La Mancha,93,795,380,3071
2020-12-02,Cataluña,667,19491,1134,23337
2020-12-02,Ceuta,7,193,0,31
2020-12-02,Comunitat Valenciana,357,2238,1207,10472
2020-12-02,DESLOCALIZADOS,98,1300,206,2440
2020-12-02,Extremadura,62,519,154,1431
